seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	-18.22  	5.94    	49.14   	-3.48   	2.12    	1.29    	4.15    	gaze started: billboard_image_1	
0.19    	-17.80  	6.63    	49.25   	-3.48   	2.12    	1.29    	4.19    	-       	
0.22    	-18.01  	6.15    	49.19   	-3.48   	2.12    	1.29    	4.21    	-       	
0.24    	-17.77  	6.41    	49.26   	-3.48   	2.12    	1.29    	4.20    	-       	
0.28    	-17.49  	6.39    	49.33   	-3.48   	2.12    	1.29    	4.22    	-       	
0.30    	-17.39  	6.43    	49.36   	-3.48   	2.12    	1.29    	4.23    	gaze fixated: billboard_image_1	
0.33    	-13.31  	6.02    	50.45   	-3.47   	2.12    	1.29    	4.27    	-       	
0.37    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.19    	-       	
0.39    	10.81   	6.08    	676.79  	-3.47   	2.12    	1.29    	4.30    	gaze ended: billboard_image_1	
0.42    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.24    	gaze started: billboard_image_4	
0.44    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.26    	-       	
0.47    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.26    	-       	
0.50    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.27    	-       	
0.53    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.21    	-       	
0.56    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.24    	-       	
0.58    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.24    	-       	
0.61    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.26    	-       	
0.64    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.27    	-       	
0.67    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.27    	-       	
0.70    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.27    	-       	
0.72    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.26    	-       	
0.77    	-2.64   	0.27    	512.87  	-3.47   	2.12    	1.29    	4.24    	-       	
0.82    	1.13    	0.27    	652.61  	-3.47   	2.12    	1.29    	4.20    	-       	
0.85    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.17    	-       	
0.88    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.14    	-       	
0.90    	8.08    	4.40    	678.15  	-3.47   	2.12    	1.29    	4.14    	-       	
0.95    	6.37    	0.24    	427.46  	-3.47   	2.12    	1.29    	4.11    	-       	
0.98    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.11    	-       	
1.04    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.05    	-       	
1.09    	-2.02   	0.27    	-0.50   	-3.47   	2.12    	1.29    	0.00    	-       	
1.14    	-2.02   	0.27    	-0.50   	-3.47   	2.12    	1.29    	0.00    	-       	
1.19    	-2.02   	0.27    	-0.51   	-3.47   	2.12    	1.29    	0.00    	-       	
1.24    	-4.95   	0.27    	26.96   	-3.47   	2.12    	1.29    	4.10    	-       	
1.29    	-5.22   	0.28    	27.44   	-3.47   	2.12    	1.29    	4.23    	-       	
1.34    	-4.99   	0.28    	28.15   	-3.47   	2.12    	1.29    	4.23    	-       	
1.39    	-5.07   	0.27    	26.73   	-3.47   	2.12    	1.29    	4.22    	-       	
1.44    	-4.98   	0.35    	24.93   	-3.47   	2.12    	1.29    	4.21    	-       	
1.49    	-4.96   	0.34    	24.91   	-3.47   	2.12    	1.29    	4.19    	-       	
1.54    	-4.92   	0.33    	24.93   	-3.47   	2.12    	1.29    	4.15    	-       	
1.59    	-4.90   	0.27    	25.78   	-3.47   	2.12    	1.29    	4.05    	-       	
1.64    	-4.70   	0.28    	24.99   	-3.47   	2.12    	1.29    	3.98    	-       	
1.69    	-4.71   	0.28    	24.76   	-3.47   	2.12    	1.29    	3.93    	-       	
1.74    	-4.65   	0.27    	25.76   	-3.47   	2.12    	1.29    	3.95    	-       	
1.79    	-4.53   	0.27    	25.92   	-3.47   	2.12    	1.29    	3.94    	-       	
1.86    	-3.08   	0.28    	194.46  	-3.47   	2.12    	1.29    	3.87    	-       	
1.89    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	3.98    	-       	
1.92    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	3.97    	-       	
1.95    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	3.98    	-       	
1.97    	0.00    	0.00    	0.00    	-3.47   	2.12    	1.29    	4.03    	-       	
