seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	-15.52  	6.55    	49.86   	-3.51   	2.09    	1.08    	2.67    	-       	
0.18    	-16.24  	7.07    	49.67   	-3.51   	2.09    	1.08    	2.78    	gaze started: billboard_image_1	
0.20    	0.00    	0.00    	0.00    	-3.51   	2.08    	1.08    	2.70    	-       	
0.25    	-2.38   	0.27    	31.80   	-3.50   	2.08    	1.08    	2.67    	-       	
0.30    	2.18    	0.26    	16.46   	-3.50   	2.08    	1.08    	2.65    	-       	
0.36    	1.93    	0.27    	11.58   	-3.50   	2.08    	1.08    	2.75    	-       	
0.42    	2.25    	0.27    	12.31   	-3.50   	2.08    	1.08    	2.77    	-       	
1.04    	-1.97   	0.27    	-1.03   	-3.49   	2.08    	1.08    	0.00    	-       	
1.09    	-2.68   	0.28    	-1.34   	-3.46   	2.07    	1.08    	0.00    	-       	
1.15    	-2.65   	0.28    	-1.32   	-3.46   	2.07    	1.08    	0.00    	-       	
1.20    	0.58    	0.27    	102.92  	-3.47   	2.07    	1.08    	2.71    	-       	
1.28    	25.14   	0.29    	799.65  	-3.47   	2.07    	1.08    	2.87    	-       	
1.33    	9.36    	0.24    	443.73  	-3.48   	2.07    	1.09    	2.91    	-       	
1.39    	0.24    	0.27    	161.30  	-3.49   	2.07    	1.09    	2.93    	-       	
1.42    	-13.72  	3.55    	49.46   	-3.50   	2.07    	1.09    	2.93    	-       	
1.45    	-16.26  	5.41    	49.66   	-3.50   	2.07    	1.09    	2.94    	-       	
1.48    	-17.68  	5.34    	49.28   	-3.51   	2.07    	1.09    	2.90    	gaze started: billboard_image_1	
1.51    	-18.66  	4.94    	49.02   	-3.51   	2.08    	1.09    	2.90    	-       	
1.53    	-18.26  	4.87    	49.13   	-3.51   	2.08    	1.09    	2.89    	-       	
1.56    	-17.55  	4.76    	49.32   	-3.52   	2.08    	1.09    	2.88    	-       	
1.58    	-16.78  	5.20    	49.52   	-3.52   	2.08    	1.09    	2.81    	-       	
1.62    	-15.65  	5.01    	49.83   	-3.52   	2.08    	1.09    	2.80    	-       	
1.65    	-15.70  	5.00    	49.81   	-3.52   	2.08    	1.09    	2.76    	-       	
1.67    	0.00    	0.00    	0.00    	-3.52   	2.08    	1.08    	2.76    	-       	
1.70    	-15.93  	3.53    	48.85   	-3.52   	2.08    	1.08    	2.71    	-       	
1.72    	0.00    	0.00    	0.00    	-3.52   	2.08    	1.08    	2.74    	-       	
1.75    	-18.21  	4.61    	49.14   	-3.52   	2.08    	1.08    	2.73    	-       	
1.78    	-17.70  	4.18    	49.79   	-3.52   	2.08    	1.08    	2.72    	gaze started: billboard_image_1	
1.80    	-17.23  	4.10    	49.92   	-3.53   	2.08    	1.08    	2.74    	-       	
1.83    	-17.22  	4.17    	49.92   	-3.53   	2.08    	1.08    	2.73    	-       	
1.86    	0.00    	0.00    	0.00    	-3.53   	2.08    	1.08    	2.69    	-       	
1.88    	-17.03  	4.12    	49.97   	-3.53   	2.08    	1.08    	2.70    	-       	
1.91    	-17.15  	3.90    	49.94   	-3.53   	2.08    	1.08    	2.69    	-       	
1.94    	-16.82  	3.48    	48.53   	-3.53   	2.08    	1.08    	2.75    	-       	
1.97    	-17.08  	3.90    	49.96   	-3.53   	2.08    	1.08    	2.70    	-       	
1.99    	0.00    	0.00    	0.00    	-3.53   	2.08    	1.08    	2.65    	-       	
2.02    	-16.79  	4.68    	49.52   	-3.53   	2.08    	1.08    	2.65    	-       	
2.05    	-17.36  	4.79    	49.37   	-3.54   	2.08    	1.08    	2.65    	gaze started: billboard_image_1	
2.07    	0.00    	0.00    	0.00    	-3.54   	2.08    	1.08    	2.64    	-       	
2.10    	0.00    	0.00    	0.00    	-3.54   	2.08    	1.08    	2.68    	-       	
2.13    	-17.37  	4.21    	49.88   	-3.54   	2.08    	1.08    	2.64    	-       	
2.15    	-18.05  	4.09    	49.69   	-3.54   	2.08    	1.08    	2.63    	-       	
2.19    	0.00    	0.00    	0.00    	-3.55   	2.08    	1.08    	2.66    	-       	
