seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-6.96   	0.27    	66.62   	-2.99   	2.62    	-0.05   	2.93    	-       	
0.21    	-5.23   	0.28    	21.55   	-2.99   	2.62    	-0.05   	2.97    	-       	
0.26    	-5.45   	0.28    	22.04   	-2.99   	2.62    	-0.05   	2.98    	-       	
0.31    	-5.51   	0.28    	22.30   	-2.99   	2.62    	-0.05   	2.99    	-       	
0.36    	-5.50   	0.28    	22.26   	-2.99   	2.62    	-0.05   	3.01    	-       	
0.41    	-5.43   	0.28    	21.74   	-2.99   	2.62    	-0.05   	2.99    	-       	
0.47    	-5.32   	0.28    	21.36   	-2.99   	2.62    	-0.05   	2.98    	-       	
0.51    	-5.29   	0.28    	21.59   	-2.99   	2.62    	-0.05   	2.95    	-       	
0.56    	-5.44   	0.28    	21.93   	-2.99   	2.62    	-0.05   	2.93    	-       	
0.61    	-5.53   	0.28    	22.38   	-2.99   	2.62    	-0.05   	2.90    	-       	
0.66    	-7.82   	0.27    	51.59   	-2.99   	2.62    	-0.05   	2.86    	-       	
0.72    	-0.51   	0.27    	-3.23   	-2.99   	2.62    	-0.05   	0.00    	-       	
0.78    	-0.51   	0.27    	-3.23   	-3.00   	2.62    	-0.05   	0.00    	-       	
0.82    	-0.50   	0.27    	-3.23   	-3.00   	2.62    	-0.05   	0.00    	-       	
0.88    	-2.29   	0.27    	118.50  	-3.00   	2.62    	-0.05   	2.82    	-       	
0.92    	-3.07   	0.27    	117.72  	-3.00   	2.62    	-0.05   	2.79    	-       	
0.98    	-3.16   	0.27    	134.71  	-3.00   	2.62    	-0.05   	2.83    	-       	
1.02    	-3.52   	0.27    	135.45  	-3.00   	2.62    	-0.05   	2.88    	-       	
1.07    	-3.01   	0.27    	98.41   	-3.00   	2.62    	-0.05   	2.92    	-       	
1.12    	-2.51   	0.27    	81.85   	-3.00   	2.62    	-0.05   	2.95    	-       	
1.18    	-2.31   	0.27    	87.74   	-3.00   	2.62    	-0.05   	2.98    	-       	
1.23    	-2.21   	0.27    	83.20   	-3.00   	2.62    	-0.05   	3.01    	-       	
1.27    	-2.95   	0.27    	13.17   	-3.00   	2.62    	-0.05   	2.99    	-       	
1.34    	-2.68   	0.27    	10.90   	-3.00   	2.62    	-0.05   	3.03    	-       	
1.38    	-2.66   	0.27    	10.96   	-3.00   	2.62    	-0.04   	3.02    	-       	
1.43    	-2.87   	0.27    	11.68   	-3.00   	2.62    	-0.01   	3.02    	-       	
1.48    	-2.87   	0.27    	11.41   	-3.00   	2.62    	0.01    	3.04    	-       	
1.52    	-2.89   	0.27    	11.49   	-3.00   	2.62    	0.05    	3.06    	-       	
1.57    	-2.91   	0.27    	11.60   	-3.00   	2.62    	0.10    	3.08    	-       	
1.62    	-2.87   	0.27    	11.48   	-3.00   	2.62    	0.16    	3.07    	-       	
1.67    	-2.86   	0.27    	11.51   	-3.00   	2.62    	0.22    	3.03    	-       	
1.73    	-2.91   	0.27    	11.34   	-3.00   	2.62    	0.31    	2.99    	-       	
1.78    	-2.89   	0.27    	11.26   	-3.00   	2.62    	0.39    	2.95    	-       	
1.82    	-2.98   	0.28    	12.62   	-3.00   	2.62    	0.50    	3.08    	-       	
1.88    	-0.33   	0.27    	-2.70   	-3.00   	2.62    	0.60    	0.00    	-       	
1.93    	-0.32   	0.27    	-2.55   	-3.00   	2.62    	0.73    	0.00    	-       	
1.96    	0.00    	0.00    	0.00    	-3.00   	2.62    	0.85    	3.19    	-       	
2.00    	-5.55   	0.28    	25.70   	-3.00   	2.62    	1.00    	2.97    	-       	
2.05    	-9.86   	0.27    	50.71   	-3.00   	2.62    	1.07    	2.96    	-       	
2.10    	-8.01   	0.27    	38.26   	-3.00   	2.62    	1.22    	2.93    	-       	
2.15    	-8.24   	0.27    	40.63   	-3.00   	2.62    	1.38    	2.94    	-       	
2.20    	-5.53   	0.27    	26.58   	-3.00   	2.62    	1.55    	2.98    	-       	
2.24    	-5.39   	0.28    	25.61   	-3.00   	2.62    	1.74    	3.00    	-       	
2.29    	-5.37   	0.28    	25.87   	-3.00   	2.62    	1.90    	3.00    	-       	
2.34    	-5.45   	0.28    	23.58   	-3.00   	2.62    	2.08    	2.99    	-       	
2.39    	-5.57   	0.28    	24.57   	-3.00   	2.62    	2.28    	2.97    	-       	
2.43    	-5.57   	0.28    	24.48   	-3.00   	2.62    	2.51    	2.97    	-       	
2.49    	-5.55   	0.28    	25.00   	-3.00   	2.62    	2.73    	2.97    	-       	
2.54    	-5.58   	0.28    	25.48   	-3.00   	2.62    	2.98    	2.97    	-       	
2.59    	-4.20   	0.27    	99.72   	-3.00   	2.62    	3.21    	2.86    	-       	
2.61    	0.00    	0.00    	0.00    	-3.00   	2.62    	3.49    	2.90    	-       	
2.64    	0.00    	0.00    	0.00    	-3.00   	2.62    	3.73    	2.93    	-       	
2.67    	0.00    	0.00    	0.00    	-3.00   	2.62    	3.91    	2.93    	-       	
2.70    	0.00    	0.00    	0.00    	-3.00   	2.62    	4.05    	2.83    	-       	
2.73    	0.00    	0.00    	0.00    	-3.00   	2.62    	4.20    	2.84    	-       	
2.76    	0.00    	0.00    	0.00    	-3.00   	2.62    	4.42    	2.84    	-       	
2.78    	-13.16  	4.41    	519.29  	-3.00   	2.62    	4.55    	2.87    	-       	
2.81    	-13.42  	4.14    	518.97  	-3.00   	2.62    	4.69    	2.87    	-       	
2.83    	-12.97  	3.83    	519.10  	-3.00   	2.62    	4.88    	2.88    	-       	
2.89    	1.63    	0.27    	256.31  	-3.00   	2.62    	5.03    	2.88    	-       	
2.94    	9.56    	0.22    	276.82  	-3.00   	2.62    	5.20    	2.90    	-       	
2.97    	10.88   	4.65    	283.77  	-3.00   	2.62    	5.59    	2.92    	-       	
3.00    	10.36   	3.97    	284.43  	-3.00   	2.62    	5.89    	2.93    	gaze started: billboard_image_2	
3.02    	10.49   	3.85    	284.40  	-3.00   	2.62    	6.12    	2.94    	-       	
3.07    	2.26    	0.27    	136.94  	-3.00   	2.62    	6.29    	2.95    	-       	
3.13    	2.93    	0.26    	154.91  	-3.00   	2.62    	6.48    	2.97    	-       	
3.18    	9.38    	0.23    	321.09  	-3.00   	2.62    	6.83    	2.98    	-       	
3.23    	10.25   	0.24    	371.25  	-3.00   	2.62    	7.27    	2.99    	-       	
3.26    	7.70    	6.91    	284.62  	-3.00   	2.62    	7.67    	3.01    	-       	
3.29    	8.82    	5.99    	284.32  	-3.00   	2.62    	8.06    	3.02    	gaze started: billboard_image_2	
3.31    	8.22    	3.89    	285.04  	-3.00   	2.62    	8.28    	3.03    	-       	
3.36    	0.46    	0.27    	122.40  	-3.00   	2.62    	8.48    	3.09    	-       	
3.42    	-3.83   	0.28    	26.70   	-3.00   	2.62    	8.72    	3.15    	-       	
3.46    	-3.77   	0.28    	27.93   	-3.00   	2.62    	9.19    	3.11    	-       	
3.52    	-3.79   	0.28    	27.09   	-3.00   	2.62    	9.57    	3.11    	-       	
3.58    	-4.50   	0.27    	25.58   	-3.00   	2.62    	10.06   	3.15    	-       	
3.63    	-5.06   	0.31    	24.98   	-3.00   	2.62    	10.49   	3.07    	-       	
3.68    	-5.08   	0.33    	25.02   	-3.00   	2.62    	11.06   	3.10    	-       	
3.73    	-5.13   	0.28    	25.08   	-3.00   	2.62    	11.48   	3.06    	-       	
3.77    	-5.02   	0.33    	24.95   	-3.00   	2.62    	12.02   	3.05    	-       	
3.82    	-5.03   	0.29    	24.95   	-3.00   	2.62    	12.44   	3.00    	-       	
3.87    	-5.08   	0.28    	24.66   	-3.00   	2.62    	12.89   	2.98    	-       	
3.92    	-5.22   	0.28    	24.93   	-3.00   	2.62    	13.36   	2.93    	-       	
3.97    	-0.17   	0.27    	10.55   	-3.00   	2.62    	13.90   	0.00    	-       	
4.02    	-0.18   	0.27    	11.03   	-3.00   	2.62    	14.38   	0.00    	-       	
4.06    	-0.19   	0.27    	11.61   	-3.00   	2.62    	14.96   	0.00    	-       	
4.12    	-9.65   	0.27    	139.64  	-3.00   	2.62    	15.42   	2.84    	-       	
4.17    	-6.71   	0.27    	94.81   	-3.00   	2.62    	16.05   	2.80    	-       	
4.22    	-5.87   	0.27    	86.77   	-3.00   	2.62    	16.56   	2.79    	-       	
4.27    	-5.62   	0.27    	82.79   	-3.00   	2.62    	17.18   	2.80    	-       	
4.32    	-4.94   	0.27    	81.77   	-3.00   	2.62    	17.72   	2.81    	-       	
4.37    	-4.53   	0.27    	78.14   	-3.00   	2.62    	18.35   	2.81    	-       	
4.44    	-3.73   	0.28    	242.75  	-3.00   	2.62    	18.86   	2.85    	-       	
4.47    	-15.54  	5.25    	517.84  	-3.00   	2.62    	19.55   	2.89    	-       	
4.50    	-13.35  	5.42    	518.50  	-3.00   	2.62    	20.40   	2.90    	gaze started: billboard_image_3	
4.55    	-3.35   	0.27    	466.43  	-3.00   	2.62    	20.80   	2.87    	-       	
4.57    	0.00    	0.00    	0.00    	-3.00   	2.62    	21.11   	2.85    	-       	
4.60    	0.00    	0.00    	0.00    	-3.00   	2.62    	21.72   	2.82    	-       	
4.62    	0.00    	0.00    	0.00    	-3.00   	2.62    	22.08   	2.81    	-       	
4.65    	0.00    	0.00    	0.00    	-3.00   	2.62    	22.38   	2.79    	-       	
4.72    	-3.34   	0.28    	224.32  	-3.00   	2.62    	22.74   	2.81    	-       	
4.78    	-9.73   	0.27    	247.99  	-3.00   	2.62    	23.10   	2.97    	-       	
4.83    	-20.58  	0.24    	355.19  	-3.00   	2.62    	23.92   	2.93    	-       	
4.86    	0.00    	0.00    	0.00    	-3.00   	2.62    	24.90   	2.93    	-       	
4.89    	0.00    	0.00    	0.00    	-3.00   	2.62    	25.57   	2.93    	-       	
4.91    	0.00    	0.00    	0.00    	-3.00   	2.62    	25.98   	2.94    	-       	
4.94    	0.00    	0.00    	0.00    	-3.00   	2.62    	26.32   	2.95    	-       	
4.97    	0.00    	0.00    	0.00    	-3.00   	2.62    	26.71   	2.95    	-       	
4.99    	0.00    	0.00    	0.00    	-3.00   	2.62    	27.09   	2.95    	-       	
5.02    	0.00    	0.00    	0.00    	-3.00   	2.62    	27.45   	2.94    	-       	
5.04    	0.00    	0.00    	0.00    	-3.00   	2.62    	27.78   	2.94    	-       	
5.07    	0.00    	0.00    	0.00    	-3.00   	2.62    	28.20   	2.94    	-       	
5.13    	0.00    	0.00    	0.00    	-3.00   	2.62    	28.54   	2.92    	-       	
5.19    	-25.50  	0.16    	545.74  	-3.00   	2.62    	28.94   	2.95    	-       	
