seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	0.00    	0.00    	0.00    	-2.99   	2.70    	0.07    	3.19    	-       	
0.18    	0.00    	0.00    	0.00    	-2.99   	2.70    	0.07    	3.09    	-       	
0.20    	-15.50  	6.96    	49.86   	-3.00   	2.71    	0.06    	2.99    	-       	
0.23    	-15.44  	6.15    	49.88   	-3.00   	2.71    	0.06    	3.11    	gaze started: billboard_image_1	
0.26    	-15.26  	5.96    	49.93   	-3.00   	2.71    	0.06    	3.08    	-       	
0.28    	-14.93  	5.75    	50.02   	-3.00   	2.71    	0.06    	3.08    	-       	
0.30    	-15.36  	5.67    	49.90   	-3.01   	2.71    	0.05    	3.12    	-       	
0.33    	-14.88  	5.20    	50.03   	-3.01   	2.71    	0.05    	3.05    	-       	
0.36    	-14.72  	5.55    	50.07   	-3.01   	2.71    	0.05    	3.02    	-       	
0.38    	-17.05  	5.40    	49.45   	-3.01   	2.71    	0.05    	3.10    	-       	
0.41    	0.00    	0.00    	0.00    	-3.01   	2.71    	0.05    	3.01    	-       	
0.44    	-17.63  	4.12    	49.80   	-3.01   	2.71    	0.05    	3.07    	-       	
0.46    	-17.30  	4.20    	49.90   	-3.01   	2.71    	0.05    	2.99    	-       	
0.49    	-17.46  	4.22    	49.85   	-3.01   	2.71    	0.05    	2.99    	-       	
0.51    	-17.59  	4.10    	49.82   	-3.01   	2.72    	0.05    	3.00    	-       	
0.54    	-17.51  	4.02    	49.84   	-3.01   	2.72    	0.04    	3.00    	-       	
0.57    	-17.33  	4.02    	49.89   	-3.01   	2.72    	0.04    	3.00    	-       	
0.59    	-17.11  	4.04    	49.95   	-3.01   	2.72    	0.04    	2.99    	-       	
0.62    	-17.01  	4.09    	49.98   	-3.01   	2.72    	0.04    	2.98    	-       	
0.64    	-16.94  	4.08    	50.00   	-3.01   	2.72    	0.04    	2.98    	-       	
0.67    	-16.76  	4.10    	50.05   	-3.01   	2.72    	0.04    	2.97    	-       	
0.69    	-16.68  	3.94    	50.07   	-3.01   	2.72    	0.04    	2.97    	-       	
0.72    	-16.27  	3.67    	48.68   	-3.01   	2.72    	0.04    	2.96    	-       	
0.75    	-16.39  	3.64    	48.72   	-3.01   	2.72    	0.04    	2.97    	-       	
0.77    	-16.33  	3.53    	48.66   	-3.01   	2.72    	0.04    	2.97    	-       	
0.80    	-16.26  	3.47    	48.68   	-3.01   	2.72    	0.04    	2.97    	-       	
0.82    	-14.49  	3.95    	50.68   	-3.00   	2.72    	0.04    	3.05    	-       	
0.85    	-12.81  	4.01    	51.14   	-3.00   	2.72    	0.04    	3.00    	-       	
0.88    	-12.77  	4.12    	51.15   	-3.00   	2.72    	0.04    	3.02    	-       	
0.90    	-12.51  	4.04    	51.23   	-3.00   	2.71    	0.04    	3.02    	-       	
0.93    	-12.43  	3.89    	51.25   	-3.00   	2.71    	0.04    	3.03    	-       	
0.95    	-12.13  	3.53    	49.91   	-3.00   	2.71    	0.05    	3.05    	-       	
0.98    	-12.59  	4.00    	51.20   	-2.99   	2.71    	0.05    	3.14    	-       	
1.00    	-12.25  	4.72    	50.74   	-2.99   	2.71    	0.05    	3.12    	-       	
1.03    	0.00    	0.00    	0.00    	-2.99   	2.71    	0.05    	3.01    	gaze started: billboard_image_1	
1.08    	-0.74   	0.27    	-1.22   	-2.99   	2.71    	0.05    	0.00    	-       	
1.12    	-0.76   	0.27    	-1.24   	-2.99   	2.71    	0.05    	0.00    	-       	
1.18    	-0.76   	0.27    	-1.27   	-2.99   	2.71    	0.05    	0.00    	-       	
1.22    	-0.78   	0.27    	-1.33   	-2.99   	2.71    	0.05    	0.00    	-       	
1.26    	-0.82   	0.27    	-1.43   	-2.98   	2.70    	0.05    	0.00    	-       	
1.31    	-0.83   	0.27    	-1.47   	-2.98   	2.70    	0.05    	0.00    	-       	
1.35    	-3.45   	0.27    	13.77   	-2.98   	2.70    	0.05    	3.63    	-       	
1.41    	-3.39   	0.28    	13.26   	-2.98   	2.70    	0.06    	3.56    	-       	
1.46    	-4.61   	0.28    	17.76   	-2.98   	2.70    	0.06    	3.62    	-       	
1.52    	-4.85   	0.28    	18.65   	-2.98   	2.70    	0.06    	3.63    	-       	
