seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	-15.40  	7.00    	49.89   	-3.54   	2.14    	2.13    	4.04    	gaze started: billboard_image_1	
0.17    	-14.30  	5.80    	50.19   	-3.54   	2.14    	2.22    	4.09    	-       	
0.19    	0.00    	0.00    	0.00    	-3.54   	2.15    	2.69    	4.09    	-       	
0.22    	0.00    	0.00    	0.00    	-3.54   	2.15    	2.77    	4.02    	-       	
0.25    	0.00    	0.00    	0.00    	-3.54   	2.15    	2.85    	4.05    	-       	
0.27    	0.00    	0.00    	0.00    	-3.54   	2.15    	2.96    	4.07    	-       	
0.29    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.04    	4.08    	-       	
0.32    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.13    	4.09    	-       	
0.35    	-16.62  	7.12    	49.57   	-3.54   	2.15    	3.23    	4.09    	-       	
0.38    	-16.24  	6.78    	49.67   	-3.54   	2.15    	3.31    	4.11    	gaze started: billboard_image_1	
0.40    	-16.48  	6.68    	49.60   	-3.54   	2.15    	3.43    	4.10    	-       	
0.42    	-16.54  	6.61    	49.59   	-3.54   	2.15    	3.50    	4.12    	-       	
0.46    	-16.56  	6.63    	49.58   	-3.54   	2.15    	3.59    	4.13    	-       	
0.48    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.70    	4.17    	-       	
0.50    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.77    	4.19    	-       	
0.53    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.86    	4.20    	-       	
0.56    	0.00    	0.00    	0.00    	-3.54   	2.15    	3.97    	4.18    	-       	
0.58    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.04    	4.18    	-       	
0.61    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.14    	4.18    	-       	
0.64    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.23    	4.18    	-       	
0.66    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.32    	4.17    	-       	
0.69    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.40    	4.16    	-       	
0.71    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.50    	4.15    	-       	
0.74    	-17.99  	7.22    	49.20   	-3.54   	2.15    	4.58    	4.14    	-       	
0.77    	-17.99  	7.21    	49.20   	-3.54   	2.15    	4.66    	4.12    	gaze started: billboard_image_1	
0.79    	-17.73  	7.13    	49.27   	-3.54   	2.15    	4.77    	4.09    	-       	
0.81    	-17.56  	7.04    	49.31   	-3.54   	2.15    	4.84    	4.06    	-       	
0.84    	0.00    	0.00    	0.00    	-3.54   	2.15    	4.92    	3.97    	-       	
0.87    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.03    	4.03    	-       	
0.90    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.11    	4.04    	-       	
0.92    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.22    	3.98    	-       	
0.95    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.29    	3.99    	-       	
0.98    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.37    	3.97    	-       	
1.00    	0.00    	0.00    	0.00    	-3.54   	2.15    	5.48    	3.96    	-       	
1.03    	-18.31  	7.15    	49.11   	-3.54   	2.15    	5.55    	3.99    	-       	
1.06    	-18.04  	7.13    	49.19   	-3.54   	2.15    	5.66    	3.99    	gaze started: billboard_image_1	
1.08    	0.00    	0.00    	0.00    	-3.55   	2.15    	5.74    	3.97    	-       	
1.11    	0.00    	0.00    	0.00    	-3.55   	2.15    	5.81    	4.00    	-       	
1.14    	0.00    	0.00    	0.00    	-3.55   	2.15    	5.92    	3.96    	-       	
1.16    	0.00    	0.00    	0.00    	-3.55   	2.15    	5.99    	3.96    	-       	
1.19    	-17.28  	7.03    	49.39   	-3.55   	2.15    	6.07    	3.96    	-       	
1.21    	-16.94  	7.14    	49.48   	-3.55   	2.15    	6.17    	3.91    	gaze started: billboard_image_1	
1.24    	-17.14  	7.06    	49.43   	-3.55   	2.15    	6.25    	3.93    	-       	
1.27    	-17.07  	6.98    	49.44   	-3.55   	2.15    	6.33    	3.92    	-       	
1.29    	-16.98  	7.08    	49.47   	-3.55   	2.15    	6.43    	3.89    	-       	
1.31    	0.00    	0.00    	0.00    	-3.55   	2.15    	6.50    	3.90    	-       	
