seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-3.13   	0.28    	48.26   	-3.00   	2.39    	0.07    	3.03    	-       	
0.22    	-3.87   	0.28    	41.17   	-3.00   	2.39    	0.07    	3.08    	-       	
0.27    	-3.67   	0.28    	42.37   	-3.00   	2.39    	0.07    	3.09    	-       	
0.32    	-4.18   	0.28    	51.29   	-3.00   	2.39    	0.07    	3.04    	-       	
0.35    	-14.46  	5.36    	50.14   	-3.00   	2.39    	0.07    	3.10    	-       	
0.38    	-14.05  	5.55    	50.25   	-3.00   	2.39    	0.07    	3.06    	gaze started: billboard_image_1	
0.40    	-13.85  	5.20    	50.31   	-3.00   	2.39    	0.07    	3.07    	-       	
0.43    	-14.33  	4.70    	50.18   	-3.00   	2.39    	0.07    	3.05    	-       	
0.46    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	3.04    	-       	
0.48    	-14.50  	4.57    	50.13   	-3.00   	2.39    	0.07    	3.04    	-       	
0.51    	-14.52  	4.58    	50.13   	-3.00   	2.39    	0.07    	3.02    	gaze started: billboard_image_1	
0.53    	-13.93  	5.27    	50.29   	-3.00   	2.39    	0.07    	3.02    	-       	
0.56    	-13.88  	5.36    	50.30   	-3.00   	2.39    	0.07    	3.02    	-       	
0.58    	-13.92  	5.31    	50.29   	-3.00   	2.39    	0.07    	3.02    	-       	
0.61    	-13.88  	5.16    	50.30   	-3.00   	2.39    	0.07    	3.01    	-       	
0.64    	-13.90  	5.34    	50.29   	-3.00   	2.39    	0.07    	3.00    	-       	
0.66    	-13.82  	5.31    	50.32   	-3.00   	2.39    	0.07    	2.99    	-       	
0.69    	-13.83  	5.31    	50.31   	-3.00   	2.39    	0.07    	2.98    	-       	
0.71    	-13.78  	5.30    	50.33   	-3.00   	2.39    	0.07    	2.96    	-       	
0.74    	-13.84  	5.15    	50.31   	-3.00   	2.39    	0.07    	2.96    	-       	
0.77    	-13.51  	5.04    	50.40   	-3.00   	2.39    	0.07    	2.97    	gaze fixated: billboard_image_1	
0.79    	-12.61  	6.07    	50.64   	-3.00   	2.39    	0.07    	2.93    	-       	
0.81    	-12.90  	6.26    	50.56   	-3.00   	2.39    	0.07    	2.93    	-       	
0.84    	-12.79  	6.16    	50.59   	-3.00   	2.39    	0.07    	2.93    	-       	
