seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-1.98   	0.27    	1.59    	-3.50   	2.14    	3.28    	0.00    	-       	
0.23    	-4.64   	0.28    	21.14   	-3.50   	2.14    	3.50    	3.12    	-       	
0.29    	-4.71   	0.28    	40.76   	-3.50   	2.14    	4.25    	3.15    	-       	
0.35    	-1.49   	0.27    	333.23  	-3.50   	2.14    	4.55    	3.24    	-       	
0.42    	9.74    	0.22    	979.30  	-3.50   	2.14    	4.82    	3.28    	-       	
0.49    	-1.98   	0.28    	201.57  	-3.50   	2.14    	5.08    	3.29    	-       	
0.56    	-1.55   	0.28    	203.70  	-3.50   	2.14    	5.50    	3.29    	-       	
0.63    	-3.36   	0.27    	175.71  	-3.50   	2.14    	5.92    	3.32    	-       	
0.68    	-4.54   	0.28    	19.33   	-3.50   	2.14    	6.40    	3.30    	-       	
0.73    	-4.53   	0.28    	22.36   	-3.50   	2.14    	6.80    	3.39    	-       	
0.78    	-4.59   	0.28    	22.65   	-3.50   	2.14    	7.20    	3.37    	-       	
0.83    	-4.57   	0.28    	22.69   	-3.50   	2.14    	7.53    	3.35    	-       	
0.88    	-4.54   	0.28    	22.74   	-3.50   	2.14    	7.91    	3.33    	-       	
0.93    	-4.52   	0.28    	22.65   	-3.50   	2.14    	8.23    	3.29    	-       	
0.98    	-4.75   	0.28    	22.49   	-3.50   	2.14    	8.65    	3.21    	-       	
1.03    	-4.71   	0.28    	22.49   	-3.50   	2.14    	9.01    	3.20    	-       	
1.08    	-4.71   	0.28    	22.54   	-3.50   	2.14    	9.43    	3.17    	-       	
1.13    	-4.70   	0.28    	22.65   	-3.50   	2.14    	9.81    	3.14    	-       	
1.18    	-4.67   	0.28    	22.79   	-3.50   	2.14    	10.25   	3.15    	-       	
1.23    	-4.67   	0.28    	22.85   	-3.50   	2.14    	10.63   	3.19    	-       	
1.28    	-4.64   	0.28    	23.20   	-3.50   	2.14    	11.10   	3.20    	-       	
1.33    	-4.69   	0.28    	23.36   	-3.50   	2.14    	11.47   	3.20    	-       	
1.37    	-4.72   	0.28    	23.47   	-3.50   	2.14    	12.00   	3.20    	-       	
1.42    	-4.73   	0.28    	23.89   	-3.50   	2.14    	12.39   	3.19    	-       	
1.46    	-4.80   	0.28    	24.10   	-3.50   	2.14    	12.83   	3.18    	-       	
1.51    	-4.80   	0.28    	24.39   	-3.50   	2.14    	13.24   	3.20    	-       	
1.55    	-4.76   	0.28    	24.16   	-3.50   	2.14    	13.68   	3.12    	-       	
1.60    	-4.72   	0.28    	23.47   	-3.50   	2.14    	14.11   	3.12    	-       	
1.65    	-4.76   	0.28    	23.49   	-3.50   	2.14    	14.57   	3.10    	-       	
1.71    	-4.62   	0.28    	23.58   	-3.50   	2.14    	15.10   	3.06    	-       	
1.75    	-4.74   	0.28    	23.89   	-3.50   	2.14    	15.72   	3.05    	-       	
1.81    	-4.67   	0.28    	23.79   	-3.50   	2.14    	16.19   	3.13    	-       	
1.85    	-4.81   	0.28    	24.31   	-3.50   	2.14    	16.81   	3.17    	-       	
1.91    	-4.79   	0.28    	24.19   	-3.50   	2.14    	17.29   	3.13    	-       	
1.96    	-4.82   	0.28    	24.77   	-3.50   	2.14    	17.92   	3.09    	-       	
2.01    	-4.78   	0.28    	24.68   	-3.50   	2.14    	18.46   	3.02    	-       	
