seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.04    	-12.51  	6.07    	50.67   	-3.54   	2.14    	1.07    	3.56    	gaze started: billboard_image_1	
0.19    	-11.82  	5.72    	50.85   	-3.54   	2.14    	1.07    	3.47    	-       	
0.21    	-11.94  	5.71    	50.82   	-3.54   	2.13    	1.07    	3.48    	-       	
0.24    	-11.88  	5.75    	50.84   	-3.54   	2.13    	1.07    	3.49    	-       	
0.27    	-11.80  	5.79    	50.86   	-3.54   	2.13    	1.07    	3.50    	-       	
0.29    	-11.73  	5.95    	50.87   	-3.54   	2.13    	1.07    	3.51    	gaze fixated: billboard_image_1	
0.31    	-11.70  	5.96    	50.88   	-3.54   	2.13    	1.07    	3.51    	-       	
0.34    	0.00    	0.00    	0.00    	-3.54   	2.13    	1.07    	3.50    	-       	
0.39    	-5.34   	0.28    	29.26   	-3.54   	2.14    	1.07    	3.49    	gaze ended: billboard_image_1	
0.44    	-5.13   	0.28    	32.40   	-3.54   	2.14    	1.07    	3.47    	-       	
0.49    	-5.01   	0.28    	33.62   	-3.54   	2.14    	1.07    	3.48    	-       	
0.54    	-4.70   	0.28    	19.98   	-3.54   	2.14    	1.07    	3.56    	-       	
0.59    	-4.75   	0.28    	18.82   	-3.54   	2.14    	1.07    	3.61    	-       	
0.64    	-4.75   	0.28    	19.04   	-3.54   	2.13    	1.07    	3.61    	-       	
0.69    	-4.73   	0.28    	20.03   	-3.54   	2.14    	1.07    	3.60    	-       	
0.74    	-1.74   	0.28    	-0.60   	-3.54   	2.14    	1.07    	0.00    	-       	
0.78    	-1.76   	0.28    	-0.60   	-3.54   	2.14    	1.07    	0.00    	-       	
0.83    	-1.77   	0.28    	-0.61   	-3.54   	2.14    	1.07    	0.00    	-       	
0.88    	-3.24   	0.27    	88.87   	-3.54   	2.13    	1.07    	3.13    	-       	
0.93    	-3.14   	0.27    	98.14   	-3.54   	2.13    	1.07    	3.06    	-       	
0.98    	-2.13   	0.27    	108.47  	-3.54   	2.13    	1.07    	3.05    	-       	
1.05    	0.47    	0.27    	157.50  	-3.54   	2.13    	1.07    	3.02    	-       	
1.10    	-1.03   	0.27    	123.89  	-3.54   	2.13    	1.07    	2.98    	-       	
1.15    	-1.14   	0.27    	123.08  	-3.54   	2.13    	1.07    	2.98    	-       	
1.20    	-1.77   	0.27    	57.77   	-3.54   	2.13    	1.07    	3.06    	-       	
1.25    	-2.04   	0.27    	44.77   	-3.54   	2.13    	1.07    	3.03    	-       	
1.30    	-1.66   	0.27    	49.30   	-3.54   	2.13    	1.07    	3.04    	-       	
1.35    	-1.62   	0.27    	51.20   	-3.54   	2.13    	1.07    	3.15    	-       	
1.40    	-1.67   	0.27    	51.35   	-3.54   	2.13    	1.07    	3.19    	-       	
1.45    	-1.80   	0.27    	48.70   	-3.54   	2.13    	1.07    	3.24    	-       	
1.50    	-4.27   	0.28    	56.89   	-3.54   	2.13    	1.07    	3.32    	-       	
1.55    	-4.58   	0.27    	53.87   	-3.54   	2.13    	1.07    	3.30    	-       	
1.60    	-4.65   	0.27    	54.61   	-3.54   	2.13    	1.07    	3.29    	-       	
1.65    	-4.69   	0.27    	53.32   	-3.54   	2.13    	1.07    	3.24    	-       	
1.70    	-4.70   	0.27    	58.40   	-3.54   	2.13    	1.07    	3.20    	-       	
1.76    	-4.69   	0.28    	62.69   	-3.54   	2.13    	1.07    	3.16    	-       	
1.80    	-4.61   	0.28    	62.05   	-3.54   	2.13    	1.07    	3.14    	-       	
1.85    	-4.63   	0.28    	61.88   	-3.54   	2.13    	1.07    	3.16    	-       	
