seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-1.28   	0.27    	108.64  	-3.00   	2.39    	0.07    	4.03    	-       	
0.25    	-1.10   	0.27    	126.79  	-3.00   	2.39    	0.07    	4.07    	-       	
0.30    	-0.74   	0.27    	132.98  	-3.00   	2.39    	0.07    	4.08    	-       	
0.36    	-0.92   	0.27    	134.86  	-3.00   	2.39    	0.07    	4.12    	-       	
0.40    	-0.58   	0.27    	138.19  	-3.00   	2.39    	0.07    	4.15    	-       	
0.46    	-0.40   	0.27    	143.33  	-3.00   	2.39    	0.07    	4.17    	-       	
0.49    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.31    	-       	
0.52    	-15.73  	4.62    	49.80   	-3.00   	2.39    	0.07    	4.30    	-       	
0.55    	-14.65  	4.93    	50.09   	-3.00   	2.39    	0.07    	4.25    	gaze started: billboard_image_1	
0.58    	-14.95  	4.56    	50.01   	-3.00   	2.39    	0.07    	4.25    	-       	
0.61    	-14.49  	4.76    	50.14   	-3.00   	2.39    	0.07    	4.25    	-       	
0.63    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.25    	-       	
0.66    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.25    	-       	
0.69    	-14.92  	4.07    	50.56   	-3.00   	2.39    	0.07    	4.25    	-       	
0.71    	-14.86  	3.99    	50.57   	-3.00   	2.39    	0.07    	4.25    	-       	
0.74    	-14.87  	3.87    	50.57   	-3.00   	2.39    	0.07    	4.25    	-       	
0.77    	-14.49  	3.76    	49.17   	-3.00   	2.39    	0.07    	4.27    	-       	
0.79    	-14.93  	4.15    	50.55   	-3.00   	2.39    	0.07    	4.29    	-       	
0.82    	-14.95  	4.14    	50.55   	-3.00   	2.39    	0.07    	4.31    	-       	
0.85    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.31    	-       	
0.87    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.32    	-       	
0.90    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.32    	-       	
0.92    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.31    	-       	
0.95    	0.00    	0.00    	0.00    	-3.00   	2.39    	0.07    	4.30    	-       	
0.97    	-14.66  	4.63    	50.09   	-3.00   	2.39    	0.07    	4.29    	-       	
