seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-4.90   	0.28    	21.30   	-3.00   	2.37    	0.13    	2.77    	-       	
0.24    	-4.82   	0.28    	20.72   	-3.00   	2.37    	0.18    	2.83    	-       	
0.29    	-4.86   	0.28    	20.62   	-3.00   	2.37    	0.42    	2.83    	-       	
0.34    	-4.88   	0.28    	18.64   	-3.00   	2.37    	0.49    	2.80    	-       	
0.39    	-4.91   	0.28    	19.21   	-3.00   	2.37    	0.60    	2.80    	-       	
0.44    	-4.84   	0.28    	20.80   	-3.00   	2.37    	0.69    	2.79    	-       	
0.49    	-4.77   	0.28    	20.69   	-3.00   	2.37    	0.81    	2.76    	-       	
0.54    	-4.79   	0.28    	20.91   	-3.00   	2.37    	0.92    	2.73    	-       	
0.59    	-4.80   	0.28    	20.96   	-3.00   	2.37    	1.07    	2.73    	-       	
0.64    	-4.76   	0.28    	20.68   	-3.00   	2.37    	1.19    	2.73    	-       	
0.68    	-4.76   	0.28    	20.66   	-3.00   	2.37    	1.36    	2.74    	-       	
0.73    	-4.79   	0.28    	20.74   	-3.00   	2.37    	1.50    	2.74    	-       	
0.78    	-3.36   	0.27    	13.98   	-3.00   	2.37    	1.66    	2.75    	-       	
0.85    	-3.26   	0.28    	13.08   	-3.00   	2.37    	1.84    	2.72    	-       	
0.90    	-3.21   	0.27    	13.33   	-3.00   	2.37    	2.12    	2.72    	-       	
0.95    	-3.18   	0.28    	13.05   	-3.00   	2.37    	2.30    	2.70    	-       	
1.00    	-3.45   	0.28    	24.05   	-3.00   	2.37    	2.53    	2.65    	-       	
1.04    	-5.47   	0.28    	32.13   	-3.00   	2.37    	2.72    	2.71    	-       	
1.09    	-4.41   	0.28    	39.25   	-3.00   	2.37    	2.94    	2.65    	-       	
1.15    	-5.21   	0.28    	50.19   	-3.00   	2.37    	3.15    	2.66    	-       	
1.20    	-4.92   	0.28    	23.83   	-3.00   	2.37    	3.43    	2.68    	-       	
1.24    	-4.92   	0.28    	22.07   	-3.00   	2.37    	3.71    	2.65    	-       	
1.29    	-5.16   	0.28    	28.11   	-3.00   	2.37    	3.96    	2.65    	-       	
1.33    	-5.07   	0.28    	28.07   	-3.00   	2.37    	4.21    	2.65    	-       	
1.36    	-15.49  	5.94    	49.87   	-3.00   	2.37    	4.46    	2.67    	-       	
1.39    	-15.00  	5.87    	50.00   	-3.00   	2.37    	4.73    	2.73    	gaze started: billboard_image_1	
1.41    	-15.19  	6.08    	49.95   	-3.00   	2.37    	4.92    	2.73    	-       	
1.44    	-15.77  	5.24    	49.79   	-3.00   	2.37    	5.07    	2.70    	-       	
1.47    	-15.65  	4.91    	49.83   	-3.00   	2.37    	5.22    	2.73    	-       	
1.49    	-15.79  	5.06    	49.79   	-3.00   	2.37    	5.41    	2.75    	-       	
1.51    	-15.87  	5.19    	49.77   	-3.00   	2.37    	5.56    	2.76    	-       	
1.54    	-15.99  	5.21    	49.73   	-3.00   	2.37    	5.71    	2.75    	-       	
1.57    	-16.18  	5.81    	49.68   	-3.00   	2.37    	5.91    	2.70    	-       	
1.60    	-15.74  	6.37    	49.80   	-3.00   	2.37    	6.07    	2.71    	-       	
1.62    	-15.72  	6.04    	49.81   	-3.00   	2.37    	6.29    	2.72    	-       	
1.65    	-15.77  	6.05    	49.79   	-3.00   	2.37    	6.45    	2.72    	gaze fixated: billboard_image_1	
1.68    	-15.78  	6.04    	49.79   	-3.01   	2.37    	6.63    	2.71    	-       	
1.70    	-15.65  	6.04    	49.82   	-3.01   	2.37    	6.84    	2.71    	-       	
1.73    	-15.57  	6.06    	49.85   	-3.00   	2.37    	7.02    	2.71    	-       	
1.76    	0.00    	0.00    	0.00    	-3.00   	2.37    	7.19    	2.57    	-       	
1.80    	-3.12   	0.27    	423.59  	-3.00   	2.37    	7.41    	2.60    	gaze ended: billboard_image_1	
